latitude,longitude,weight,type
41.79892,-87.6651,469,potential
41.80392,-87.6651,424,potential
41.80892,-87.6651,397,potential
41.81392,-87.6651,343,potential
41.81892,-87.6651,458,potential
41.82392,-87.6651,438,potential
41.82892,-87.6651,574,potential
41.83392,-87.6651,495,potential
41.83892,-87.6651,488,potential
41.84392,-87.6651,435,potential
41.84892,-87.6651,389,potential
41.85392,-87.6651,348,potential
41.85892,-87.6651,302,potential
41.86392,-87.6651,255,potential
41.86892,-87.6651,159,potential
41.87392,-87.6651,99,potential
41.87892,-87.6651,145,potential
41.88392,-87.6651,198,potential
41.88892,-87.6651,288,potential
41.89392,-87.6651,339,potential
41.89892,-87.6651,434,potential
41.90392,-87.6651,531,potential
41.90892,-87.6651,531,potential
41.91392,-87.6651,516,potential
41.91892,-87.6651,372,potential
41.92392,-87.6651,299,potential
41.92892,-87.6651,233,potential
41.93392,-87.6651,206,potential
41.93892,-87.6651,183,potential
41.94392,-87.6651,303,potential
41.94892,-87.6651,314,potential
41.95392,-87.6651,363,potential
41.95892,-87.6651,404,potential
41.96392,-87.6651,495,potential
41.96892,-87.6651,515,potential
41.97392,-87.6651,575,potential
41.97892,-87.6651,730,potential
41.98392,-87.6651,688,potential
41.98892,-87.6651,696,potential
41.99392,-87.6651,780,potential
41.99892,-87.6651,799,potential
42.00392,-87.6651,903,potential
42.00892,-87.6651,956,potential
42.01392,-87.6651,946,potential
42.01892,-87.6651,1015,potential
41.67392,-87.6601,1372,potential
41.67892,-87.6601,1335,potential
41.68392,-87.6601,1378,potential
41.68892,-87.6601,1293,potential
41.69392,-87.6601,1263,potential
41.69892,-87.6601,1404,potential
41.70392,-87.6601,1372,potential
41.70892,-87.6601,773,potential
41.71392,-87.6601,736,potential
41.71892,-87.6601,779,potential
41.72392,-87.6601,694,potential
41.72892,-87.6601,665,potential
41.73392,-87.6601,806,potential
41.73892,-87.6601,774,potential
41.74392,-87.6601,741,potential
41.74892,-87.6601,666,potential
41.75392,-87.6601,803,potential
41.75892,-87.6601,897,potential
41.76392,-87.6601,824,potential
41.76892,-87.6601,775,potential
41.77392,-87.6601,753,potential
41.77892,-87.6601,700,potential
41.78392,-87.6601,618,potential
41.78892,-87.6601,539,potential
41.79392,-87.6601,474,potential
41.79892,-87.6601,421,potential
41.80392,-87.6601,385,potential
41.80892,-87.6601,353,potential
41.81392,-87.6601,334,potential
41.81892,-87.6601,375,potential
41.82392,-87.6601,380,potential
41.82892,-87.6601,498,potential
41.83392,-87.6601,442,potential
41.83892,-87.6601,478,potential
41.84392,-87.6601,444,potential
41.84892,-87.6601,433,potential
41.85392,-87.6601,404,potential
41.85892,-87.6601,368,potential
41.86392,-87.6601,314,potential
41.86892,-87.6601,231,potential
41.87392,-87.6601,186,potential
41.87892,-87.6601,198,potential
41.88392,-87.6601,234,potential
41.88892,-87.6601,286,potential
41.89392,-87.6601,365,potential
41.89892,-87.6601,357,potential
41.90392,-87.6601,554,potential
41.90892,-87.6601,477,potential
41.91392,-87.6601,506,potential
41.91892,-87.6601,359,potential
41.92392,-87.6601,278,potential
41.92892,-87.6601,182,potential
41.93392,-87.6601,146,potential
41.93892,-87.6601,146,potential
41.94392,-87.6601,242,potential
41.94892,-87.6601,279,potential
41.95392,-87.6601,380,potential
41.95892,-87.6601,496,potential
41.96392,-87.6601,466,potential
41.96892,-87.6601,475,potential
41.97392,-87.6601,532,potential
41.97892,-87.6601,596,potential
41.98392,-87.6601,654,potential
41.98892,-87.6601,631,potential
41.99392,-87.6601,684,potential
41.99892,-87.6601,866,potential
42.00392,-87.6601,847,potential
42.00892,-87.6601,911,potential
41.67392,-87.6551,1395,potential
41.67892,-87.6551,1382,potential
41.68392,-87.6551,1400,potential
41.68892,-87.6551,1349,potential
41.69392,-87.6551,1319,potential
41.69892,-87.6551,1296,potential
41.70392,-87.6551,1341,potential
41.70892,-87.6551,976,potential
41.71392,-87.6551,800,potential
41.71892,-87.6551,802,potential
41.72392,-87.6551,750,potential
41.72892,-87.6551,721,potential
41.73392,-87.6551,698,potential
41.73892,-87.6551,742,potential
41.74392,-87.6551,659,potential
41.74892,-87.6551,720,potential
41.75392,-87.6551,728,potential
41.75892,-87.6551,826,potential
41.76392,-87.6551,809,potential
41.76892,-87.6551,698,potential
41.77392,-87.6551,707,potential
41.77892,-87.6551,633,potential
41.78392,-87.6551,567,potential
41.78892,-87.6551,505,potential
41.79392,-87.6551,457,potential
41.79892,-87.6551,405,potential
41.80392,-87.6551,326,potential
41.80892,-87.6551,339,potential
41.81392,-87.6551,235,potential
41.81892,-87.6551,281,potential
41.82392,-87.6551,353,potential
41.82892,-87.6551,358,potential
41.83392,-87.6551,401,potential
41.83892,-87.6551,564,potential
41.84392,-87.6551,565,potential
41.84892,-87.6551,496,potential
41.85392,-87.6551,465,potential
41.85892,-87.6551,396,potential
41.86392,-87.6551,303,potential
41.86892,-87.6551,257,potential
41.87392,-87.6551,201,potential
41.87892,-87.6551,257,potential
41.88392,-87.6551,297,potential
41.88892,-87.6551,315,potential
41.89392,-87.6551,951,potential
41.89892,-87.6551,418,potential
41.90392,-87.6551,493,potential
41.90892,-87.6551,611,potential
41.91392,-87.6551,370,potential
41.91892,-87.6551,295,potential
41.92392,-87.6551,213,potential
41.92892,-87.6551,134,potential
41.93392,-87.6551,94,potential
41.93892,-87.6551,81,potential
41.94392,-87.6551,164,potential
41.94892,-87.6551,221,potential
41.95392,-87.6551,270,potential
41.95892,-87.6551,335,potential
41.96392,-87.6551,401,potential
41.96892,-87.6551,479,potential
41.97392,-87.6551,542,potential
41.97892,-87.6551,534,potential
41.98392,-87.6551,516,potential
41.98892,-87.6551,569,potential
41.99392,-87.6551,519,potential
41.67392,-87.6501,696,potential
41.67892,-87.6501,694,potential
41.68392,-87.6501,711,potential
41.68892,-87.6501,671,potential
41.69392,-87.6501,718,potential
41.69892,-87.6501,614,potential
41.70392,-87.6501,547,potential
41.70892,-87.6501,552,potential
41.71392,-87.6501,383,potential
41.71892,-87.6501,372,potential
41.72392,-87.6501,283,potential
41.72892,-87.6501,256,potential
41.73392,-87.6501,187,potential
41.73892,-87.6501,254,potential
41.74392,-87.6501,324,potential
41.74892,-87.6501,321,potential
41.75392,-87.6501,394,potential
41.75892,-87.6501,396,potential
41.76392,-87.6501,364,potential
41.76892,-87.6501,440,potential
41.77392,-87.6501,453,potential
41.77892,-87.6501,447,potential
41.78392,-87.6501,533,potential
41.78892,-87.6501,544,potential
41.79392,-87.6501,544,potential
41.79892,-87.6501,639,potential
41.80392,-87.6501,595,potential
41.80892,-87.6501,533,potential
41.81392,-87.6501,599,potential
41.81892,-87.6501,671,potential
41.82392,-87.6501,663,potential
41.82892,-87.6501,673,potential
41.83392,-87.6501,702,potential
41.83892,-87.6501,627,potential
41.84392,-87.6501,667,potential
41.84892,-87.6501,599,potential
41.85392,-87.6501,522,potential
41.85892,-87.6501,417,potential
41.86392,-87.6501,380,potential
41.86892,-87.6501,328,potential
41.87392,-87.6501,303,potential
41.87892,-87.6501,311,potential
41.88392,-87.6501,320,potential
41.88892,-87.6501,361,potential
41.89392,-87.6501,426,potential
41.89892,-87.6501,406,potential
41.90392,-87.6501,468,potential
41.90892,-87.6501,471,potential
41.91392,-87.6501,372,potential
41.91892,-87.6501,308,potential
41.92392,-87.6501,229,potential
41.92892,-87.6501,144,potential
41.93392,-87.6501,97,potential
41.93892,-87.6501,123,potential
41.94392,-87.6501,186,potential
41.94892,-87.6501,232,potential
41.95392,-87.6501,285,potential
41.95892,-87.6501,371,potential
41.96392,-87.6501,445,potential
41.96892,-87.6501,518,potential
41.97392,-87.6501,446,potential
41.97892,-87.6501,567,potential
41.65892,-87.6451,537,potential
41.67392,-87.6451,624,potential
41.67892,-87.6451,742,potential
41.68392,-87.6451,672,potential
41.68892,-87.6451,609,potential
41.69392,-87.6451,608,potential
41.69892,-87.6451,549,potential
41.70392,-87.6451,495,potential
41.70892,-87.6451,435,potential
41.71392,-87.6451,355,potential
41.71892,-87.6451,315,potential
41.72392,-87.6451,232,potential
41.72892,-87.6451,196,potential
41.73392,-87.6451,148,potential
41.73892,-87.6451,196,potential
41.74392,-87.6451,244,potential
41.74892,-87.6451,281,potential
41.75392,-87.6451,319,potential
41.75892,-87.6451,315,potential
41.76392,-87.6451,325,potential
41.76892,-87.6451,391,potential
41.77392,-87.6451,423,potential
41.77892,-87.6451,415,potential
41.78392,-87.6451,475,potential
41.78892,-87.6451,472,potential
41.79392,-87.6451,502,potential
41.79892,-87.6451,586,potential
41.80392,-87.6451,558,potential
41.80892,-87.6451,447,potential
41.81392,-87.6451,520,potential
41.81892,-87.6451,616,potential
41.82392,-87.6451,524,potential
41.82892,-87.6451,680,potential
41.83392,-87.6451,639,potential
41.83892,-87.6451,634,potential
41.84392,-87.6451,679,potential
41.84892,-87.6451,624,potential
41.85392,-87.6451,672,potential
41.85892,-87.6451,408,potential
41.86392,-87.6451,422,potential
41.86892,-87.6451,460,potential
41.87392,-87.6451,433,potential
41.87892,-87.6451,392,potential
41.88392,-87.6451,262,potential
41.88892,-87.6451,388,potential
41.89392,-87.6451,390,potential
41.89892,-87.6451,433,potential
41.90392,-87.6451,409,potential
41.90892,-87.6451,486,potential
41.91392,-87.6451,393,potential
41.91892,-87.6451,353,potential
41.92392,-87.6451,291,potential
41.92892,-87.6451,178,potential
41.93392,-87.6451,97,potential
41.93892,-87.6451,136,potential
41.94392,-87.6451,212,potential
41.94892,-87.6451,265,potential
41.95392,-87.6451,333,potential
41.95892,-87.6451,484,potential
41.96392,-87.6451,432,potential
41.96892,-87.6451,467,potential
41.65892,-87.6401,681,potential
41.66392,-87.6401,622,potential
41.66892,-87.6401,626,potential
41.67392,-87.6401,641,potential
41.67892,-87.6401,693,potential
41.68392,-87.6401,644,potential
41.68892,-87.6401,604,potential
41.69392,-87.6401,569,potential
41.69892,-87.6401,509,potential
41.70392,-87.6401,486,potential
41.70892,-87.6401,457,potential
41.71392,-87.6401,377,potential
41.71892,-87.6401,296,potential
41.72392,-87.6401,189,potential
41.72892,-87.6401,136,potential
41.73392,-87.6401,115,potential
41.73892,-87.6401,216,potential
41.74392,-87.6401,211,potential
41.74892,-87.6401,242,potential
41.75392,-87.6401,348,potential
41.75892,-87.6401,354,potential
41.76392,-87.6401,281,potential
41.76892,-87.6401,378,potential
41.77392,-87.6401,363,potential
41.77892,-87.6401,395,potential
41.78392,-87.6401,421,potential
41.78892,-87.6401,484,potential
41.79392,-87.6401,476,potential
41.79892,-87.6401,511,potential
41.80392,-87.6401,553,potential
41.80892,-87.6401,556,potential
41.81392,-87.6401,592,potential
41.81892,-87.6401,621,potential
41.82392,-87.6401,598,potential
41.82892,-87.6401,668,potential
41.83392,-87.6401,707,potential
41.83892,-87.6401,673,potential
41.84392,-87.6401,648,potential
41.84892,-87.6401,591,potential
41.85392,-87.6401,487,potential
41.85892,-87.6401,440,potential
41.86392,-87.6401,393,potential
41.86892,-87.6401,395,potential
41.87392,-87.6401,322,potential
41.87892,-87.6401,393,potential
41.88392,-87.6401,316,potential
41.88892,-87.6401,326,potential
41.89392,-87.6401,303,potential
41.89892,-87.6401,336,potential
41.90392,-87.6401,367,potential
41.90892,-87.6401,473,potential
41.91392,-87.6401,438,potential
41.91892,-87.6401,316,potential
41.92392,-87.6401,276,potential
41.92892,-87.6401,231,potential
41.93392,-87.6401,210,potential
41.93892,-87.6401,206,potential
41.94392,-87.6401,429,potential
41.94892,-87.6401,483,potential
41.96392,-87.6401,516,potential
41.65892,-87.6351,757,potential
41.66392,-87.6351,682,potential
41.66892,-87.6351,698,potential
41.67392,-87.6351,645,potential
41.67892,-87.6351,644,potential
41.68392,-87.6351,603,potential
41.68892,-87.6351,622,potential
41.69392,-87.6351,576,potential
41.69892,-87.6351,422,potential
41.70392,-87.6351,421,potential
41.70892,-87.6351,411,potential
41.71392,-87.6351,339,potential
41.71892,-87.6351,278,potential
41.72392,-87.6351,185,potential
41.72892,-87.6351,71,potential
41.73392,-87.6351,32,potential
41.73892,-87.6351,134,potential
41.74392,-87.6351,171,potential
41.74892,-87.6351,206,potential
41.75392,-87.6351,252,potential
41.75892,-87.6351,262,potential
41.76392,-87.6351,247,potential
41.76892,-87.6351,338,potential
41.77392,-87.6351,322,potential
41.77892,-87.6351,424,potential
41.78392,-87.6351,409,potential
41.78892,-87.6351,407,potential
41.79392,-87.6351,430,potential
41.79892,-87.6351,450,potential
41.80392,-87.6351,550,potential
41.80892,-87.6351,494,potential
41.81392,-87.6351,579,potential
41.81892,-87.6351,628,potential
41.82392,-87.6351,698,potential
41.82892,-87.6351,680,potential
41.83392,-87.6351,641,potential
41.83892,-87.6351,628,potential
41.84392,-87.6351,670,potential
41.84892,-87.6351,595,potential
41.85392,-87.6351,663,potential
41.85892,-87.6351,536,potential
41.86392,-87.6351,487,potential
41.86892,-87.6351,356,potential
41.87392,-87.6351,348,potential
41.87892,-87.6351,323,potential
41.88392,-87.6351,281,potential
41.88892,-87.6351,292,potential
41.89392,-87.6351,202,potential
41.89892,-87.6351,303,potential
41.90392,-87.6351,314,potential
41.90892,-87.6351,368,potential
41.91392,-87.6351,368,potential
41.91892,-87.6351,373,potential
41.92392,-87.6351,317,potential
41.92892,-87.6351,262,potential
41.93392,-87.6351,268,potential
41.93892,-87.6351,301,potential
41.94392,-87.6351,540,potential
41.96392,-87.6351,571,potential
41.65892,-87.6301,700,potential
41.66392,-87.6301,664,potential
41.66892,-87.6301,623,potential
41.67392,-87.6301,594,potential
41.67892,-87.6301,579,potential
41.68392,-87.6301,509,potential
41.68892,-87.6301,523,potential
41.69392,-87.6301,495,potential
41.69892,-87.6301,382,potential
41.70392,-87.6301,430,potential
41.70892,-87.6301,435,potential
41.71392,-87.6301,328,potential
41.71892,-87.6301,216,potential
41.72392,-87.6301,266,potential
41.72892,-87.6301,101,potential
41.73392,-87.6301,76,potential
41.73892,-87.6301,164,potential
41.74392,-87.6301,189,potential
41.74892,-87.6301,212,potential
41.75392,-87.6301,189,potential
41.75892,-87.6301,284,potential
41.76392,-87.6301,232,potential
41.76892,-87.6301,621,potential
41.77392,-87.6301,601,potential
41.77892,-87.6301,380,potential
41.78392,-87.6301,430,potential
41.78892,-87.6301,406,potential
41.79392,-87.6301,496,potential
41.79892,-87.6301,458,potential
41.80392,-87.6301,462,potential
41.80892,-87.6301,414,potential
41.81392,-87.6301,484,potential
41.81892,-87.6301,523,potential
41.82392,-87.6301,583,potential
41.82892,-87.6301,562,potential
41.83392,-87.6301,539,potential
41.83892,-87.6301,521,potential
41.84392,-87.6301,658,potential
41.84892,-87.6301,613,potential
41.85392,-87.6301,536,potential
41.85892,-87.6301,484,potential
41.86392,-87.6301,425,potential
41.86892,-87.6301,479,potential
41.87392,-87.6301,386,potential
41.87892,-87.6301,315,potential
41.88392,-87.6301,225,potential
41.88892,-87.6301,201,potential
41.89392,-87.6301,127,potential
41.89892,-87.6301,229,potential
41.90392,-87.6301,246,potential
41.90892,-87.6301,289,potential
41.91392,-87.6301,343,potential
41.91892,-87.6301,340,potential
41.92392,-87.6301,349,potential
41.66392,-87.6251,614,potential
41.66892,-87.6251,553,potential
41.67392,-87.6251,597,potential
41.67892,-87.6251,479,potential
41.68392,-87.6251,449,potential
41.68892,-87.6251,536,potential
41.69392,-87.6251,553,potential
41.69892,-87.6251,433,potential
41.70392,-87.6251,288,potential
41.70892,-87.6251,265,potential
41.71392,-87.6251,251,potential
41.71892,-87.6251,242,potential
41.72392,-87.6251,229,potential
41.72892,-87.6251,249,potential
41.73392,-87.6251,228,potential
41.73892,-87.6251,208,potential
41.74392,-87.6251,234,potential
41.74892,-87.6251,185,potential
41.75392,-87.6251,154,potential
41.75892,-87.6251,130,potential
41.76392,-87.6251,192,potential
41.76892,-87.6251,261,potential
41.77392,-87.6251,304,potential
41.77892,-87.6251,329,potential
41.78392,-87.6251,395,potential
41.78892,-87.6251,441,potential
41.79392,-87.6251,448,potential
41.79892,-87.6251,501,potential
41.80392,-87.6251,527,potential
41.80892,-87.6251,465,potential
41.81392,-87.6251,526,potential
41.81892,-87.6251,599,potential
41.82392,-87.6251,645,potential
41.82892,-87.6251,674,potential
41.83392,-87.6251,639,potential
41.83892,-87.6251,609,potential
41.84392,-87.6251,661,potential
41.84892,-87.6251,649,potential
41.85392,-87.6251,585,potential
41.85892,-87.6251,532,potential
41.86392,-87.6251,473,potential
41.86892,-87.6251,396,potential
41.87392,-87.6251,353,potential
41.87892,-87.6251,264,potential
41.88392,-87.6251,272,potential
41.88892,-87.6251,167,potential
41.89392,-87.6251,47,potential
41.89892,-87.6251,135,potential
41.90392,-87.6251,179,potential
41.90892,-87.6251,318,potential
41.91392,-87.6251,322,potential
41.66392,-87.6201,558,potential
41.66892,-87.6201,454,potential
41.67392,-87.6201,563,potential
41.67892,-87.6201,529,potential
41.68392,-87.6201,495,potential
41.68892,-87.6201,455,potential
41.69392,-87.6201,445,potential
41.69892,-87.6201,365,potential
41.70392,-87.6201,356,potential
41.70892,-87.6201,410,potential
41.71392,-87.6201,312,potential
41.71892,-87.6201,334,potential
41.72392,-87.6201,317,potential
41.72892,-87.6201,247,potential
41.73392,-87.6201,147,potential
41.73892,-87.6201,221,potential
41.74392,-87.6201,231,potential
41.74892,-87.6201,187,potential
41.75392,-87.6201,130,potential
41.75892,-87.6201,105,potential
41.76392,-87.6201,149,potential
41.76892,-87.6201,207,potential
41.77392,-87.6201,232,potential
41.77892,-87.6201,272,potential
41.78392,-87.6201,358,potential
41.78892,-87.6201,391,potential
41.79392,-87.6201,404,potential
41.79892,-87.6201,474,potential
41.80392,-87.6201,570,potential
41.80892,-87.6201,522,potential
41.81392,-87.6201,635,potential
41.81892,-87.6201,651,potential
41.82392,-87.6201,584,potential
41.82892,-87.6201,635,potential
41.83392,-87.6201,693,potential
41.83892,-87.6201,623,potential
41.84392,-87.6201,626,potential
41.84892,-87.6201,671,potential
41.85392,-87.6201,621,potential
41.85892,-87.6201,568,potential
41.86392,-87.6201,500,potential
41.86892,-87.6201,350,potential
41.87392,-87.6201,299,potential
41.87892,-87.6201,237,potential
41.88392,-87.6201,167,potential
41.88892,-87.6201,109,potential
41.89392,-87.6201,42,potential
41.89892,-87.6201,168,potential
41.64892,-87.6151,782,potential
41.65392,-87.6151,720,potential
41.65892,-87.6151,664,potential
41.66392,-87.6151,591,potential
41.66892,-87.6151,551,potential
41.67392,-87.6151,624,potential
41.67892,-87.6151,571,potential
41.68392,-87.6151,562,potential
41.68892,-87.6151,525,potential
41.69392,-87.6151,472,potential
41.69892,-87.6151,404,potential
41.70392,-87.6151,406,potential
41.70892,-87.6151,390,potential
41.71392,-87.6151,382,potential
41.71892,-87.6151,406,potential
41.72392,-87.6151,315,potential
41.72892,-87.6151,263,potential
41.73392,-87.6151,212,potential
41.73892,-87.6151,229,potential
41.74392,-87.6151,190,potential
41.74892,-87.6151,211,potential
41.75392,-87.6151,63,potential
41.75892,-87.6151,69,potential
41.76392,-87.6151,162,potential
41.76892,-87.6151,198,potential
41.77392,-87.6151,266,potential
41.77892,-87.6151,259,potential
41.78392,-87.6151,387,potential
41.78892,-87.6151,445,potential
41.79392,-87.6151,404,potential
41.79892,-87.6151,532,potential
41.80392,-87.6151,427,potential
41.80892,-87.6151,464,potential
41.81392,-87.6151,583,potential
41.81892,-87.6151,612,potential
41.82392,-87.6151,694,potential
41.82892,-87.6151,677,potential
41.83392,-87.6151,739,potential
41.83892,-87.6151,650,potential
41.84392,-87.6151,637,potential
41.84892,-87.6151,532,potential
41.85392,-87.6151,569,potential
41.85892,-87.6151,529,potential
41.86392,-87.6151,526,potential
41.87892,-87.6151,266,potential
41.88392,-87.6151,270,potential
41.88892,-87.6151,170,potential
41.89392,-87.6151,100,potential
41.64892,-87.6101,765,potential
41.65392,-87.6101,755,potential
41.65892,-87.6101,718,potential
41.66392,-87.6101,669,potential
41.66892,-87.6101,581,potential
41.67392,-87.6101,654,potential
41.67892,-87.6101,601,potential
41.68392,-87.6101,606,potential
41.68892,-87.6101,563,potential
41.69392,-87.6101,544,potential
41.69892,-87.6101,448,potential
41.70392,-87.6101,489,potential
41.70892,-87.6101,453,potential
41.71392,-87.6101,458,potential
41.71892,-87.6101,450,potential
41.72392,-87.6101,395,potential
41.72892,-87.6101,322,potential
41.73392,-87.6101,290,potential
41.73892,-87.6101,190,potential
41.74392,-87.6101,158,potential
41.74892,-87.6101,146,potential
41.75392,-87.6101,118,potential
41.75892,-87.6101,85,potential
41.76392,-87.6101,164,potential
41.76892,-87.6101,252,potential
41.77392,-87.6101,296,potential
41.77892,-87.6101,296,potential
41.78392,-87.6101,373,potential
41.78892,-87.6101,472,potential
41.79392,-87.6101,446,potential
41.79892,-87.6101,599,potential
41.80392,-87.6101,593,potential
41.80892,-87.6101,679,potential
41.81392,-87.6101,834,potential
41.81892,-87.6101,788,potential
41.82392,-87.6101,681,potential
41.82892,-87.6101,760,potential
41.83392,-87.6101,798,potential
41.83892,-87.6101,603,potential
41.84392,-87.6101,672,potential
41.84892,-87.6101,621,potential
41.85392,-87.6101,655,potential
41.85892,-87.6101,685,potential
41.86392,-87.6101,639,potential
41.86892,-87.6101,532,potential
41.87892,-87.6101,295,potential
41.89392,-87.6101,220,potential
41.64892,-87.6051,747,potential
41.65392,-87.6051,841,potential
41.65892,-87.6051,730,potential
41.66392,-87.6051,631,potential
41.66892,-87.6051,605,potential
41.67392,-87.6051,670,potential
41.67892,-87.6051,643,potential
41.68392,-87.6051,661,potential
41.68892,-87.6051,595,potential
41.69392,-87.6051,570,potential
41.69892,-87.6051,565,potential
41.70392,-87.6051,536,potential
41.70892,-87.6051,477,potential
41.71392,-87.6051,423,potential
41.71892,-87.6051,290,potential
41.72392,-87.6051,452,potential
41.72892,-87.6051,321,potential
41.73392,-87.6051,212,potential
41.73892,-87.6051,174,potential
41.74392,-87.6051,214,potential
41.74892,-87.6051,196,potential
41.75392,-87.6051,140,potential
41.75892,-87.6051,124,potential
41.76392,-87.6051,177,potential
41.76892,-87.6051,237,potential
41.77392,-87.6051,303,potential
41.77892,-87.6051,334,potential
41.78392,-87.6051,438,potential
41.78892,-87.6051,554,potential
41.79392,-87.6051,499,potential
41.79892,-87.6051,563,potential
41.80392,-87.6051,648,potential
41.80892,-87.6051,668,potential
41.81392,-87.6051,846,potential
41.81892,-87.6051,742,potential
41.82392,-87.6051,682,potential
41.82892,-87.6051,825,potential
41.83392,-87.6051,665,potential
41.83892,-87.6051,611,potential
41.84392,-87.6051,636,potential
41.84892,-87.6051,623,potential
41.85392,-87.6051,644,potential
41.85892,-87.6051,703,potential
41.86392,-87.6051,593,potential
41.89392,-87.6051,259,potential
41.64892,-87.6001,740,potential
41.65392,-87.6001,849,potential
41.65892,-87.6001,751,potential
41.66392,-87.6001,702,potential
41.66892,-87.6001,526,potential
41.67392,-87.6001,732,potential
41.67892,-87.6001,683,potential
41.68392,-87.6001,663,potential
41.68892,-87.6001,687,potential
41.69392,-87.6001,675,potential
41.69892,-87.6001,642,potential
41.70392,-87.6001,634,potential
41.70892,-87.6001,556,potential
41.71392,-87.6001,453,potential
41.71892,-87.6001,459,potential
41.72392,-87.6001,412,potential
41.72892,-87.6001,356,potential
41.73392,-87.6001,247,potential
41.73892,-87.6001,140,potential
41.74392,-87.6001,69,potential
41.74892,-87.6001,276,potential
41.75392,-87.6001,261,potential
41.75892,-87.6001,160,potential
41.76392,-87.6001,228,potential
41.76892,-87.6001,295,potential
41.77392,-87.6001,361,potential
41.77892,-87.6001,389,potential
41.78392,-87.6001,539,potential
41.78892,-87.6001,554,potential
41.79392,-87.6001,515,potential
41.79892,-87.6001,985,potential
41.80392,-87.6001,905,potential
41.80892,-87.6001,818,potential
41.81392,-87.6001,826,potential
41.81892,-87.6001,741,potential
41.82392,-87.6001,849,potential
41.82892,-87.6001,619,potential
41.83392,-87.6001,665,potential
41.83892,-87.6001,626,potential
41.64892,-87.5951,656,potential
41.65392,-87.5951,753,potential
41.65892,-87.5951,742,potential
41.66392,-87.5951,730,potential
41.66892,-87.5951,546,potential
41.67392,-87.5951,733,potential
41.67892,-87.5951,706,potential
41.68392,-87.5951,732,potential
41.68892,-87.5951,675,potential
41.69392,-87.5951,697,potential
41.69892,-87.5951,582,potential
41.70392,-87.5951,690,potential
41.70892,-87.5951,568,potential
41.71392,-87.5951,466,potential
41.71892,-87.5951,499,potential
41.72392,-87.5951,496,potential
41.72892,-87.5951,350,potential
41.73392,-87.5951,284,potential
41.73892,-87.5951,180,potential
41.74392,-87.5951,158,potential
41.74892,-87.5951,232,potential
41.75392,-87.5951,229,potential
41.75892,-87.5951,222,potential
41.76392,-87.5951,258,potential
41.76892,-87.5951,353,potential
41.77392,-87.5951,421,potential
41.77892,-87.5951,435,potential
41.78392,-87.5951,413,potential
41.78892,-87.5951,554,potential
41.79392,-87.5951,1054,potential
41.79892,-87.5951,956,potential
41.80392,-87.5951,849,potential
41.80892,-87.5951,840,potential
41.81392,-87.5951,821,potential
41.81892,-87.5951,663,potential
41.82392,-87.5951,698,potential
41.82892,-87.5951,675,potential
41.83392,-87.5951,665,potential
41.64892,-87.5901,778,potential
41.65392,-87.5901,705,potential
41.65892,-87.5901,691,potential
41.66392,-87.5901,765,potential
41.66892,-87.5901,807,potential
41.67392,-87.5901,783,potential
41.67892,-87.5901,730,potential
41.68392,-87.5901,817,potential
41.68892,-87.5901,760,potential
41.69392,-87.5901,703,potential
41.69892,-87.5901,617,potential
41.70392,-87.5901,715,potential
41.70892,-87.5901,542,potential
41.71392,-87.5901,505,potential
41.71892,-87.5901,564,potential
41.72392,-87.5901,495,potential
41.72892,-87.5901,380,potential
41.73392,-87.5901,314,potential
41.73892,-87.5901,248,potential
41.74392,-87.5901,234,potential
41.74892,-87.5901,337,potential
41.75392,-87.5901,281,potential
41.75892,-87.5901,280,potential
41.76392,-87.5901,320,potential
41.76892,-87.5901,452,potential
41.77392,-87.5901,428,potential
41.77892,-87.5901,435,potential
41.78392,-87.5901,957,potential
41.78892,-87.5901,944,potential
41.79392,-87.5901,874,potential
41.79892,-87.5901,940,potential
41.80392,-87.5901,913,potential
41.80892,-87.5901,747,potential
41.81392,-87.5901,694,potential
41.81892,-87.5901,670,potential
41.82392,-87.5901,697,potential
41.64892,-87.5851,768,potential
41.65392,-87.5851,761,potential
41.65892,-87.5851,729,potential
41.66392,-87.5851,765,potential
41.66892,-87.5851,591,potential
41.67392,-87.5851,616,potential
41.67892,-87.5851,665,potential
41.68392,-87.5851,745,potential
41.68892,-87.5851,739,potential
41.69392,-87.5851,681,potential
41.69892,-87.5851,637,potential
41.70392,-87.5851,596,potential
41.70892,-87.5851,557,potential
41.71392,-87.5851,511,potential
41.71892,-87.5851,482,potential
41.72392,-87.5851,474,potential
41.72892,-87.5851,349,potential
41.73392,-87.5851,358,potential
41.73892,-87.5851,317,potential
41.74392,-87.5851,211,potential
41.74892,-87.5851,355,potential
41.75392,-87.5851,310,potential
41.75892,-87.5851,297,potential
41.76392,-87.5851,461,potential
41.76892,-87.5851,448,potential
41.77392,-87.5851,912,potential
41.77892,-87.5851,967,potential
41.78392,-87.5851,1008,potential
41.78892,-87.5851,947,potential
41.79392,-87.5851,964,potential
41.79892,-87.5851,899,potential
41.80392,-87.5851,854,potential
41.81392,-87.5851,703,potential
41.81892,-87.5851,690,potential
41.64892,-87.5801,812,potential
41.65392,-87.5801,771,potential
41.65892,-87.5801,740,potential
41.66392,-87.5801,688,potential
41.66892,-87.5801,779,potential
41.67392,-87.5801,827,potential
41.67892,-87.5801,804,potential
41.68392,-87.5801,806,potential
41.68892,-87.5801,821,potential
41.69392,-87.5801,772,potential
41.69892,-87.5801,679,potential
41.70392,-87.5801,722,potential
41.70892,-87.5801,679,potential
